Job_Title,Company,Location,Skills,Experience_Level,Salary
Software Engineer,Google,"Austin, TX","JavaScript, React, Node.js",Entry,77540
DevOps Engineer,Google,"Seattle, WA","JavaScript, React, Node.js",Senior,131455
Data Scientist,Tesla,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,82277
Software Engineer,Tesla,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,179133
AI Engineer,Tesla,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,69752
Machine Learning Engineer,Google,"San Francisco, CA","Python, Pandas, Data Science",Senior,185332
Software Engineer,Amazon,"Austin, TX","Java, AWS, Docker",Mid,78302
Data Scientist,Microsoft,"San Francisco, CA","JavaScript, React, Node.js",Senior,126236
AI Engineer,Tesla,"San Francisco, CA","JavaScript, React, Node.js",Senior,124467
Data Scientist,Amazon,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,162350
Data Scientist,Facebook,"New York, NY","JavaScript, React, Node.js",Entry,63048
AI Engineer,Tesla,"Austin, TX","JavaScript, React, Node.js",Mid,118906
Data Scientist,Microsoft,"New York, NY","Python, SQL, Machine Learning",Mid,136637
AI Engineer,Facebook,"Boston, MA","JavaScript, React, Node.js",Mid,89778
Software Engineer,Facebook,"Boston, MA","Python, Pandas, Data Science",Mid,180918
AI Engineer,Microsoft,"Austin, TX","C++, Deep Learning, TensorFlow",Senior,150036
AI Engineer,Tesla,"Boston, MA","Java, AWS, Docker",Mid,71957
Machine Learning Engineer,Google,"Seattle, WA","Java, AWS, Docker",Senior,132644
AI Engineer,Microsoft,"San Francisco, CA","Python, SQL, Machine Learning",Entry,173294
AI Engineer,Microsoft,"San Francisco, CA","Java, AWS, Docker",Mid,77829
Software Engineer,Microsoft,"New York, NY","Java, AWS, Docker",Entry,65837
Machine Learning Engineer,Facebook,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,159770
DevOps Engineer,Amazon,"New York, NY","C++, Deep Learning, TensorFlow",Senior,86352
Software Engineer,Google,"San Francisco, CA","Python, Pandas, Data Science",Mid,90215
Software Engineer,Tesla,"San Francisco, CA","Python, SQL, Machine Learning",Senior,101247
DevOps Engineer,Tesla,"Boston, MA","Java, AWS, Docker",Entry,189692
AI Engineer,Amazon,"Seattle, WA","Python, Pandas, Data Science",Mid,126714
Data Scientist,Microsoft,"Seattle, WA","Python, SQL, Machine Learning",Entry,95319
Machine Learning Engineer,Google,"Boston, MA","Java, AWS, Docker",Entry,179058
Data Scientist,Tesla,"Boston, MA","Java, AWS, Docker",Mid,76025
DevOps Engineer,Tesla,"New York, NY","C++, Deep Learning, TensorFlow",Mid,69780
Software Engineer,Microsoft,"Boston, MA","JavaScript, React, Node.js",Mid,82706
Software Engineer,Amazon,"Seattle, WA","Python, SQL, Machine Learning",Senior,135503
Machine Learning Engineer,Google,"Boston, MA","Java, AWS, Docker",Senior,163166
Software Engineer,Amazon,"New York, NY","Python, SQL, Machine Learning",Entry,69179
Software Engineer,Amazon,"New York, NY","Python, Pandas, Data Science",Mid,159423
Machine Learning Engineer,Google,"New York, NY","Python, Pandas, Data Science",Entry,183076
Machine Learning Engineer,Google,"New York, NY","JavaScript, React, Node.js",Entry,195047
DevOps Engineer,Tesla,"Austin, TX","Java, AWS, Docker",Entry,135138
Software Engineer,Tesla,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,146706
Software Engineer,Google,"San Francisco, CA","Java, AWS, Docker",Entry,176905
DevOps Engineer,Facebook,"Boston, MA","Python, SQL, Machine Learning",Mid,88830
AI Engineer,Tesla,"Austin, TX","Python, Pandas, Data Science",Senior,170076
AI Engineer,Facebook,"New York, NY","Python, SQL, Machine Learning",Mid,90609
AI Engineer,Google,"Austin, TX","JavaScript, React, Node.js",Mid,77401
DevOps Engineer,Tesla,"Seattle, WA","Python, Pandas, Data Science",Mid,163480
Software Engineer,Amazon,"Seattle, WA","C++, Deep Learning, TensorFlow",Senior,178278
DevOps Engineer,Google,"Boston, MA","Python, Pandas, Data Science",Senior,117391
DevOps Engineer,Microsoft,"Boston, MA","Java, AWS, Docker",Senior,186543
AI Engineer,Facebook,"San Francisco, CA","Java, AWS, Docker",Mid,188886
Data Scientist,Google,"San Francisco, CA","Python, Pandas, Data Science",Senior,154583
Software Engineer,Google,"Seattle, WA","JavaScript, React, Node.js",Entry,197719
AI Engineer,Tesla,"New York, NY","Java, AWS, Docker",Senior,66015
Data Scientist,Tesla,"Austin, TX","Java, AWS, Docker",Mid,81506
Data Scientist,Tesla,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,84067
Machine Learning Engineer,Microsoft,"San Francisco, CA","Python, Pandas, Data Science",Entry,190819
Software Engineer,Tesla,"New York, NY","Java, AWS, Docker",Senior,62056
Data Scientist,Google,"New York, NY","JavaScript, React, Node.js",Senior,89328
AI Engineer,Tesla,"Boston, MA","Python, SQL, Machine Learning",Entry,137712
Machine Learning Engineer,Amazon,"Austin, TX","Python, Pandas, Data Science",Mid,112832
Software Engineer,Tesla,"New York, NY","C++, Deep Learning, TensorFlow",Mid,102771
DevOps Engineer,Microsoft,"San Francisco, CA","Java, AWS, Docker",Senior,157421
AI Engineer,Amazon,"San Francisco, CA","JavaScript, React, Node.js",Senior,124538
Data Scientist,Google,"Seattle, WA","Python, Pandas, Data Science",Senior,100151
Data Scientist,Google,"New York, NY","JavaScript, React, Node.js",Senior,192701
AI Engineer,Facebook,"Boston, MA","JavaScript, React, Node.js",Senior,143463
Data Scientist,Amazon,"Austin, TX","C++, Deep Learning, TensorFlow",Mid,156853
Machine Learning Engineer,Facebook,"Boston, MA","Python, Pandas, Data Science",Mid,149432
Software Engineer,Amazon,"San Francisco, CA","Java, AWS, Docker",Mid,88155
Machine Learning Engineer,Amazon,"Boston, MA","C++, Deep Learning, TensorFlow",Mid,110588
Data Scientist,Microsoft,"San Francisco, CA","Java, AWS, Docker",Entry,71251
DevOps Engineer,Facebook,"San Francisco, CA","Python, SQL, Machine Learning",Mid,162420
Software Engineer,Microsoft,"San Francisco, CA","JavaScript, React, Node.js",Entry,69623
Software Engineer,Amazon,"San Francisco, CA","Python, SQL, Machine Learning",Mid,114715
AI Engineer,Google,"San Francisco, CA","JavaScript, React, Node.js",Senior,66123
AI Engineer,Amazon,"Seattle, WA","C++, Deep Learning, TensorFlow",Senior,63061
DevOps Engineer,Microsoft,"Boston, MA","Java, AWS, Docker",Senior,166393
Software Engineer,Facebook,"Seattle, WA","Java, AWS, Docker",Entry,162035
DevOps Engineer,Facebook,"Seattle, WA","C++, Deep Learning, TensorFlow",Mid,99095
AI Engineer,Microsoft,"New York, NY","Python, Pandas, Data Science",Mid,141897
AI Engineer,Facebook,"New York, NY","Python, SQL, Machine Learning",Entry,141443
Software Engineer,Tesla,"New York, NY","Python, SQL, Machine Learning",Entry,178005
Machine Learning Engineer,Google,"Austin, TX","Java, AWS, Docker",Entry,94814
Data Scientist,Google,"New York, NY","Java, AWS, Docker",Entry,145141
AI Engineer,Google,"Boston, MA","Java, AWS, Docker",Entry,89767
AI Engineer,Facebook,"Seattle, WA","C++, Deep Learning, TensorFlow",Senior,106057
Machine Learning Engineer,Facebook,"Boston, MA","Python, Pandas, Data Science",Mid,146755
Machine Learning Engineer,Amazon,"New York, NY","Python, SQL, Machine Learning",Entry,87946
DevOps Engineer,Amazon,"Austin, TX","JavaScript, React, Node.js",Senior,63364
DevOps Engineer,Google,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,137015
Data Scientist,Tesla,"Seattle, WA","Python, SQL, Machine Learning",Senior,198470
Data Scientist,Amazon,"Boston, MA","Python, Pandas, Data Science",Entry,193524
Software Engineer,Amazon,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,147208
DevOps Engineer,Facebook,"Boston, MA","Python, SQL, Machine Learning",Entry,183208
AI Engineer,Tesla,"New York, NY","C++, Deep Learning, TensorFlow",Entry,85345
DevOps Engineer,Google,"San Francisco, CA","Python, SQL, Machine Learning",Mid,145895
AI Engineer,Amazon,"Austin, TX","Python, SQL, Machine Learning",Mid,189022
Machine Learning Engineer,Tesla,"Seattle, WA","Python, Pandas, Data Science",Entry,196087
DevOps Engineer,Tesla,"Seattle, WA","JavaScript, React, Node.js",Mid,199729
Machine Learning Engineer,Google,"Austin, TX","Python, Pandas, Data Science",Mid,111116
Data Scientist,Tesla,"New York, NY","Python, SQL, Machine Learning",Senior,157599
Data Scientist,Tesla,"Austin, TX","C++, Deep Learning, TensorFlow",Mid,86521
Software Engineer,Tesla,"New York, NY","Python, Pandas, Data Science",Mid,114431
DevOps Engineer,Amazon,"San Francisco, CA","JavaScript, React, Node.js",Entry,70731
Machine Learning Engineer,Google,"Austin, TX","Python, SQL, Machine Learning",Entry,123094
AI Engineer,Tesla,"New York, NY","Python, Pandas, Data Science",Senior,78423
Data Scientist,Tesla,"San Francisco, CA","Python, Pandas, Data Science",Entry,174612
Data Scientist,Amazon,"Austin, TX","Python, Pandas, Data Science",Mid,63934
AI Engineer,Google,"Seattle, WA","Python, Pandas, Data Science",Mid,136945
Machine Learning Engineer,Facebook,"Austin, TX","C++, Deep Learning, TensorFlow",Mid,190443
Machine Learning Engineer,Amazon,"Boston, MA","JavaScript, React, Node.js",Entry,156946
DevOps Engineer,Google,"Austin, TX","JavaScript, React, Node.js",Mid,156344
DevOps Engineer,Tesla,"Boston, MA","Python, SQL, Machine Learning",Mid,199244
Software Engineer,Google,"San Francisco, CA","Java, AWS, Docker",Senior,87358
Data Scientist,Google,"Austin, TX","C++, Deep Learning, TensorFlow",Senior,189774
DevOps Engineer,Google,"San Francisco, CA","Python, SQL, Machine Learning",Senior,79763
Machine Learning Engineer,Facebook,"San Francisco, CA","Python, SQL, Machine Learning",Entry,145997
AI Engineer,Google,"New York, NY","Python, Pandas, Data Science",Mid,127975
Machine Learning Engineer,Facebook,"San Francisco, CA","Java, AWS, Docker",Mid,198876
Data Scientist,Tesla,"San Francisco, CA","Java, AWS, Docker",Mid,147189
Machine Learning Engineer,Facebook,"Austin, TX","C++, Deep Learning, TensorFlow",Senior,147507
Software Engineer,Tesla,"Austin, TX","Java, AWS, Docker",Mid,127525
Data Scientist,Tesla,"Seattle, WA","Python, SQL, Machine Learning",Mid,159248
AI Engineer,Facebook,"New York, NY","Java, AWS, Docker",Mid,84604
Software Engineer,Amazon,"San Francisco, CA","Java, AWS, Docker",Mid,176585
Data Scientist,Microsoft,"New York, NY","JavaScript, React, Node.js",Mid,189716
AI Engineer,Google,"Boston, MA","Python, SQL, Machine Learning",Entry,70680
Software Engineer,Microsoft,"San Francisco, CA","Java, AWS, Docker",Mid,173508
Software Engineer,Google,"New York, NY","Java, AWS, Docker",Entry,155619
Data Scientist,Google,"Seattle, WA","Python, Pandas, Data Science",Mid,115037
DevOps Engineer,Tesla,"Seattle, WA","Java, AWS, Docker",Entry,159969
Software Engineer,Google,"San Francisco, CA","Java, AWS, Docker",Mid,171115
Software Engineer,Google,"Boston, MA","JavaScript, React, Node.js",Mid,118914
AI Engineer,Facebook,"Seattle, WA","Python, SQL, Machine Learning",Mid,167255
Machine Learning Engineer,Microsoft,"Seattle, WA","C++, Deep Learning, TensorFlow",Mid,70349
Data Scientist,Facebook,"Boston, MA","Python, SQL, Machine Learning",Senior,88525
Data Scientist,Google,"New York, NY","Python, Pandas, Data Science",Mid,65948
DevOps Engineer,Tesla,"Seattle, WA","Python, SQL, Machine Learning",Entry,74498
DevOps Engineer,Facebook,"Austin, TX","Java, AWS, Docker",Senior,119790
Data Scientist,Facebook,"Seattle, WA","Python, Pandas, Data Science",Senior,198732
DevOps Engineer,Amazon,"New York, NY","Python, SQL, Machine Learning",Mid,86245
AI Engineer,Google,"New York, NY","Python, Pandas, Data Science",Entry,191310
Data Scientist,Tesla,"San Francisco, CA","C++, Deep Learning, TensorFlow",Entry,106659
DevOps Engineer,Facebook,"Austin, TX","Python, SQL, Machine Learning",Senior,185983
Data Scientist,Facebook,"New York, NY","Java, AWS, Docker",Entry,134874
Machine Learning Engineer,Tesla,"Boston, MA","Python, Pandas, Data Science",Mid,102517
Software Engineer,Google,"Austin, TX","JavaScript, React, Node.js",Mid,186618
Data Scientist,Amazon,"Austin, TX","Python, Pandas, Data Science",Mid,135885
Software Engineer,Facebook,"Boston, MA","JavaScript, React, Node.js",Mid,106350
DevOps Engineer,Amazon,"Seattle, WA","Java, AWS, Docker",Mid,137179
Software Engineer,Microsoft,"Boston, MA","C++, Deep Learning, TensorFlow",Senior,105013
Data Scientist,Google,"Boston, MA","JavaScript, React, Node.js",Mid,99913
Machine Learning Engineer,Microsoft,"Seattle, WA","C++, Deep Learning, TensorFlow",Mid,105819
DevOps Engineer,Microsoft,"Seattle, WA","Python, Pandas, Data Science",Senior,142168
Data Scientist,Microsoft,"Seattle, WA","Java, AWS, Docker",Senior,152680
DevOps Engineer,Google,"Seattle, WA","JavaScript, React, Node.js",Senior,154792
AI Engineer,Google,"Seattle, WA","Python, Pandas, Data Science",Entry,193932
Software Engineer,Tesla,"Boston, MA","Python, SQL, Machine Learning",Entry,109875
AI Engineer,Amazon,"San Francisco, CA","Python, Pandas, Data Science",Mid,133947
Data Scientist,Amazon,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,69586
Machine Learning Engineer,Tesla,"New York, NY","Java, AWS, Docker",Mid,111986
DevOps Engineer,Tesla,"San Francisco, CA","Java, AWS, Docker",Entry,149848
Software Engineer,Microsoft,"San Francisco, CA","Python, Pandas, Data Science",Mid,83055
DevOps Engineer,Tesla,"Boston, MA","Python, SQL, Machine Learning",Mid,88807
Data Scientist,Facebook,"Seattle, WA","C++, Deep Learning, TensorFlow",Entry,107177
DevOps Engineer,Amazon,"Seattle, WA","Python, Pandas, Data Science",Senior,128625
Software Engineer,Tesla,"Boston, MA","Python, Pandas, Data Science",Entry,116317
Data Scientist,Facebook,"San Francisco, CA","Java, AWS, Docker",Mid,76433
DevOps Engineer,Facebook,"Boston, MA","C++, Deep Learning, TensorFlow",Entry,93282
Machine Learning Engineer,Facebook,"New York, NY","Python, SQL, Machine Learning",Senior,136519
Data Scientist,Facebook,"Seattle, WA","Java, AWS, Docker",Senior,103578
Data Scientist,Microsoft,"Austin, TX","Python, Pandas, Data Science",Senior,190843
Machine Learning Engineer,Facebook,"New York, NY","Java, AWS, Docker",Senior,168333
AI Engineer,Microsoft,"New York, NY","Java, AWS, Docker",Senior,110317
Software Engineer,Microsoft,"Boston, MA","JavaScript, React, Node.js",Senior,187878
AI Engineer,Facebook,"San Francisco, CA","Java, AWS, Docker",Mid,168745
DevOps Engineer,Amazon,"Seattle, WA","Java, AWS, Docker",Mid,189230
Machine Learning Engineer,Facebook,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,125950
AI Engineer,Facebook,"New York, NY","Java, AWS, Docker",Mid,119612
Data Scientist,Facebook,"Austin, TX","Python, SQL, Machine Learning",Senior,124873
DevOps Engineer,Amazon,"San Francisco, CA","Python, Pandas, Data Science",Mid,175792
DevOps Engineer,Google,"San Francisco, CA","C++, Deep Learning, TensorFlow",Entry,184814
AI Engineer,Google,"Austin, TX","Java, AWS, Docker",Senior,75231
AI Engineer,Microsoft,"Seattle, WA","Python, SQL, Machine Learning",Mid,147385
Machine Learning Engineer,Microsoft,"San Francisco, CA","Python, Pandas, Data Science",Mid,101163
Software Engineer,Amazon,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,181880
AI Engineer,Tesla,"New York, NY","Python, SQL, Machine Learning",Senior,147592
AI Engineer,Google,"Austin, TX","Java, AWS, Docker",Entry,166564
Data Scientist,Microsoft,"Austin, TX","JavaScript, React, Node.js",Senior,115535
DevOps Engineer,Google,"Boston, MA","JavaScript, React, Node.js",Senior,170952
Software Engineer,Amazon,"San Francisco, CA","C++, Deep Learning, TensorFlow",Mid,195824
Data Scientist,Amazon,"Seattle, WA","Python, SQL, Machine Learning",Entry,84507
Machine Learning Engineer,Tesla,"Seattle, WA","Python, Pandas, Data Science",Entry,184225
Machine Learning Engineer,Tesla,"Boston, MA","Python, SQL, Machine Learning",Entry,170282
AI Engineer,Amazon,"Seattle, WA","JavaScript, React, Node.js",Senior,130559
AI Engineer,Microsoft,"Austin, TX","C++, Deep Learning, TensorFlow",Entry,60982
Machine Learning Engineer,Google,"Boston, MA","Java, AWS, Docker",Senior,189128
AI Engineer,Facebook,"New York, NY","Python, SQL, Machine Learning",Entry,136737
Software Engineer,Tesla,"San Francisco, CA","JavaScript, React, Node.js",Entry,142446
AI Engineer,Facebook,"San Francisco, CA","Python, Pandas, Data Science",Mid,148567
DevOps Engineer,Microsoft,"San Francisco, CA","C++, Deep Learning, TensorFlow",Entry,83636
AI Engineer,Tesla,"Austin, TX","Java, AWS, Docker",Mid,142850
Data Scientist,Facebook,"New York, NY","Python, SQL, Machine Learning",Mid,143866
Software Engineer,Microsoft,"Boston, MA","Python, Pandas, Data Science",Senior,122726
Data Scientist,Google,"Boston, MA","Java, AWS, Docker",Entry,140901
Data Scientist,Microsoft,"San Francisco, CA","JavaScript, React, Node.js",Entry,128896
DevOps Engineer,Tesla,"New York, NY","JavaScript, React, Node.js",Entry,100880
Software Engineer,Amazon,"New York, NY","Python, Pandas, Data Science",Mid,112077
Software Engineer,Google,"New York, NY","JavaScript, React, Node.js",Entry,63625
Software Engineer,Facebook,"Seattle, WA","C++, Deep Learning, TensorFlow",Senior,98237
Software Engineer,Tesla,"Seattle, WA","Python, Pandas, Data Science",Senior,61223
Software Engineer,Amazon,"San Francisco, CA","JavaScript, React, Node.js",Entry,125197
DevOps Engineer,Microsoft,"New York, NY","Python, SQL, Machine Learning",Mid,134693
AI Engineer,Amazon,"New York, NY","JavaScript, React, Node.js",Senior,171555
Data Scientist,Tesla,"Boston, MA","C++, Deep Learning, TensorFlow",Senior,97760
Software Engineer,Tesla,"Boston, MA","Java, AWS, Docker",Mid,170174
AI Engineer,Amazon,"San Francisco, CA","Java, AWS, Docker",Senior,187192
AI Engineer,Microsoft,"New York, NY","JavaScript, React, Node.js",Mid,89024
Data Scientist,Amazon,"San Francisco, CA","Java, AWS, Docker",Senior,83202
DevOps Engineer,Tesla,"Boston, MA","JavaScript, React, Node.js",Mid,179414
Machine Learning Engineer,Tesla,"Boston, MA","C++, Deep Learning, TensorFlow",Senior,111524
Machine Learning Engineer,Facebook,"Seattle, WA","Java, AWS, Docker",Entry,158228
AI Engineer,Facebook,"San Francisco, CA","Python, SQL, Machine Learning",Senior,164755
